61.0666922,-107.9917071
61.0666922,-107.9917071
32.7762719,-96.7968559
32.7762719,-96.7968559
-17.0568696,-64.9912286
-17.0568696,-64.9912286
32.2745912,-90.1320311
32.2745912,-90.1320311
9.6000359,7.9999721
9.6000359,7.9999721
9.6000359,7.9999721
9.6000359,7.9999721
9.6000359,7.9999721
9.6000359,7.9999721
9.6000359,7.9999721
9.6000359,7.9999721
9.6000359,7.9999721
9.6000359,7.9999721
9.6000359,7.9999721
9.6000359,7.9999721
9.6000359,7.9999721
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
-13.2687204,33.9301963
8.0300284,-1.0800271
8.0300284,-1.0800271
8.0300284,-1.0800271
8.0300284,-1.0800271
8.0300284,-1.0800271
8.0300284,-1.0800271
8.0300284,-1.0800271
8.0300284,-1.0800271
8.0300284,-1.0800271
8.0300284,-1.0800271
8.0300284,-1.0800271
8.0300284,-1.0800271
8.0300284,-1.0800271
8.0300284,-1.0800271
8.0300284,-1.0800271
8.0300284,-1.0800271
8.0300284,-1.0800271
8.0300284,-1.0800271
8.0300284,-1.0800271
8.0300284,-1.0800271
8.0300284,-1.0800271
8.0300284,-1.0800271
8.0300284,-1.0800271
8.0300284,-1.0800271
8.0300284,-1.0800271
8.0300284,-1.0800271
8.0300284,-1.0800271
8.0300284,-1.0800271
8.0300284,-1.0800271
8.0300284,-1.0800271
8.0300284,-1.0800271
8.0300284,-1.0800271
8.0300284,-1.0800271
8.0300284,-1.0800271
8.0300284,-1.0800271
8.0300284,-1.0800271
8.0300284,-1.0800271
8.0300284,-1.0800271
8.0300284,-1.0800271
8.0300284,-1.0800271
8.0300284,-1.0800271
8.0300284,-1.0800271
8.0300284,-1.0800271
8.0300284,-1.0800271
8.0300284,-1.0800271
8.0300284,-1.0800271
8.0300284,-1.0800271
8.0300284,-1.0800271
8.0300284,-1.0800271
8.0300284,-1.0800271
8.0300284,-1.0800271
8.0300284,-1.0800271
8.0300284,-1.0800271
8.0300284,-1.0800271
8.0300284,-1.0800271
8.0300284,-1.0800271
8.0300284,-1.0800271
8.0300284,-1.0800271
8.0300284,-1.0800271
8.0300284,-1.0800271
8.0300284,-1.0800271
8.0300284,-1.0800271
8.0300284,-1.0800271
8.0300284,-1.0800271
8.0300284,-1.0800271
8.0300284,-1.0800271
8.0300284,-1.0800271
8.0300284,-1.0800271
8.0300284,-1.0800271
8.0300284,-1.0800271
8.0300284,-1.0800271
8.0300284,-1.0800271
8.0300284,-1.0800271
8.0300284,-1.0800271
8.0300284,-1.0800271
8.0300284,-1.0800271
8.0300284,-1.0800271
8.0300284,-1.0800271
8.0300284,-1.0800271
8.0300284,-1.0800271
8.0300284,-1.0800271
8.0300284,-1.0800271
8.0300284,-1.0800271
8.0300284,-1.0800271
8.0300284,-1.0800271
8.0300284,-1.0800271
8.0300284,-1.0800271
8.0300284,-1.0800271
8.0300284,-1.0800271
8.0300284,-1.0800271
8.0300284,-1.0800271
8.0300284,-1.0800271
8.0300284,-1.0800271
8.0300284,-1.0800271
8.0300284,-1.0800271
8.0300284,-1.0800271
8.0300284,-1.0800271
8.0300284,-1.0800271
8.0300284,-1.0800271
8.0300284,-1.0800271
